Date,Session Date,Exercise Name,sets,total_reps,total_volume,max_weight,avg_weight,best_1rm,best_reps,previous_weight,previous_volume,previous_reps,previous_1rm,previous_sets,weight_2_sessions_ago,volume_2_sessions_ago,one_rm_2_sessions_ago,weight_3_sessions_ago,volume_3_sessions_ago,one_rm_3_sessions_ago,weight_change,volume_change,reps_change,one_rm_change,weight_change_2,volume_change_2,one_rm_change_2,days_since_previous,previous_session_count,rolling_avg_weight_3,rolling_avg_volume_3,rolling_avg_1rm_3,rolling_avg_reps_3,recent_best_weight_3,recent_best_1rm_3,weight_trend,volume_trend,one_rm_trend,target_weight
2016-09-06 19:56:20,2016-09-06,Deadlift (Barbell),5,25,7375.0,325.0,295.0,379.1666666666667,5,315.0,6190.0,22.0,378.0,4.0,300.0,7900.0,360.0,290.0,6285.0,348.0,10.0,1185.0,3.0,1.1666666666666856,25.0,-525.0,19.166666666666686,9.094953703703704,7,301.6666666666667,6791.666666666667,362.0,24.333333333333332,315.0,378.0,25.0,-95.0,30.0,325.0
2016-09-06 19:56:20,2016-09-06,Leg curl,3,30,3750.0,125.0,125.0,166.66666666666666,10,135.0,4050.0,30.0,180.0,3.0,95.0,3420.0,133.0,135.0,4740.0,189.0,-10.0,-300.0,0.0,-13.333333333333343,30.0,330.0,33.66666666666666,4.628599537037037,7,121.66666666666667,4070.0,167.33333333333334,34.0,135.0,189.0,0.0,-690.0,-9.0,125.0
2016-09-06 19:56:20,2016-09-06,Leg press (hinge ),3,42,19500.0,470.0,463.3333333333333,705.0,15,450.0,21600.0,48.0,630.0,4.0,450.0,14400.0,630.0,450.0,13500.0,600.0,20.0,-2100.0,-6.0,75.0,20.0,5100.0,75.0,4.628599537037037,13,450.0,16500.0,620.0,36.666666666666664,450.0,630.0,0.0,8100.0,30.0,470.0
2016-09-06 19:56:20,2016-09-06,Squat (Barbell),7,39,10980.0,330.0,283.57142857142856,396.0,6,320.0,14170.0,57.0,405.3333333333333,9.0,315.0,14025.0,388.5,315.0,11875.0,367.5,10.0,-3190.0,-18.0,-9.333333333333314,15.0,-3045.0,7.5,4.628599537037037,40,316.6666666666667,13356.666666666666,387.1111111111111,51.666666666666664,320.0,405.3333333333333,5.0,2295.0,37.833333333333314,330.0
2016-09-07 15:59:06,2016-09-07,Seated Shoulder Press (Barbell),8,49,8215.0,205.0,167.5,259.66666666666663,8,215.0,9195.0,53.0,272.3333333333333,7.0,215.0,10230.0,266.0,205.0,7400.0,259.66666666666663,-10.0,-980.0,-4.0,-12.666666666666686,-10.0,-2015.0,-6.333333333333371,7.802384259259259,30,211.66666666666666,8941.666666666666,266.0,49.666666666666664,215.0,272.3333333333333,10.0,1795.0,12.666666666666686,205.0
2016-09-07 15:59:06,2016-09-07,Seated Shoulder Press (Dumbbell),2,24,1440.0,60.0,60.0,84.0,12,140.0,4370.0,38.0,186.66666666666663,4.0,180.0,7760.0,246.0,180.0,8460.0,258.0,-80.0,-2930.0,-14.0,-102.66666666666663,-120.0,-6320.0,-162.0,185.14842592592592,7,166.66666666666666,6863.333333333333,230.2222222222222,49.0,180.0,258.0,-40.0,-4090.0,-71.33333333333337,60.0
2016-09-09 14:22:08,2016-09-09,Bicep Curl (Barbell),3,36,2520.0,75.0,70.0,105.0,12,100.0,2620.0,29.0,130.0,3.0,75.0,2775.0,107.5,100.0,2890.0,133.0,-25.0,-100.0,7.0,-25.0,0.0,-255.0,-2.5,9.008402777777778,27,91.66666666666667,2761.6666666666665,123.5,32.0,100.0,133.0,0.0,-270.0,-3.0,75.0
2016-09-09 14:22:08,2016-09-09,Lat Pulldown,2,20,2700.0,135.0,135.0,180.0,10,135.0,2700.0,20.0,180.0,2.0,165.0,5160.0,220.0,150.0,6960.0,210.0,0.0,0.0,0.0,0.0,-30.0,-2460.0,-40.0,4.915,12,150.0,4940.0,203.33333333333334,33.333333333333336,165.0,220.0,-15.0,-4260.0,-30.0,135.0
2016-09-09 14:22:08,2016-09-09,Pull Up,3,32,700.0,35.0,23.333333333333332,46.66666666666666,12,30.0,600.0,20.0,40.0,2.0,27.5,825.0,36.66666666666666,50.0,800.0,63.33333333333333,5.0,100.0,12.0,6.666666666666657,7.5,-125.0,10.0,4.915,5,35.833333333333336,741.6666666666666,46.666666666666664,22.0,50.0,63.33333333333333,-20.0,-200.0,-23.33333333333333,35.0
2016-09-09 14:22:08,2016-09-09,Rear delt fly,3,45,5850.0,130.0,130.0,195.0,15,135.0,3240.0,24.0,189.0,2.0,145.0,4860.0,203.0,145.0,4350.0,193.3333333333333,-5.0,2610.0,21.0,6.0,-15.0,990.0,-8.0,9.008402777777778,36,141.66666666666666,4150.0,195.1111111111111,29.666666666666668,145.0,203.0,-10.0,-1110.0,-4.333333333333286,130.0
2016-09-09 14:22:08,2016-09-09,Seated Cable Row (close Grip),2,16,2800.0,175.0,175.0,221.66666666666663,8,155.0,1860.0,12.0,217.0,1.0,175.0,5480.0,221.66666666666663,160.0,4480.0,213.3333333333333,20.0,940.0,4.0,4.666666666666629,0.0,-2680.0,0.0,14.675266203703703,29,163.33333333333334,3940.0,217.33333333333334,24.0,175.0,221.66666666666663,-5.0,-2620.0,3.666666666666714,175.0
2016-09-09 14:22:08,2016-09-09,T-bar Row,5,57,6330.0,137.5,114.0,183.3333333333333,15,100.0,3660.0,38.0,140.0,3.0,135.0,5790.0,175.5,127.5,5985.0,170.0,37.5,2670.0,19.0,43.333333333333286,2.5,540.0,7.833333333333286,4.915,11,120.83333333333333,5145.0,161.83333333333334,47.333333333333336,135.0,175.5,-27.5,-2325.0,-30.0,137.5
2016-09-10 14:22:28,2016-09-10,Leg outward fly,3,36,3960.0,110.0,110.0,154.0,12,130.0,2740.0,22.0,173.33333333333331,2.0,115.0,5110.0,154.0,110.0,3960.0,154.0,-20.0,1220.0,14.0,-19.333333333333314,-5.0,-1150.0,0.0,114.84457175925925,4,118.33333333333333,3936.6666666666665,160.44444444444443,34.666666666666664,130.0,173.33333333333331,20.0,-1220.0,19.333333333333314,110.0
2016-09-10 14:22:28,2016-09-10,Leg press (hinge ),3,36,17100.0,475.0,475.0,665.0,12,470.0,19500.0,42.0,705.0,3.0,450.0,21600.0,630.0,450.0,14400.0,630.0,5.0,-2400.0,-6.0,-40.0,25.0,-4500.0,35.0,3.768148148148148,14,456.6666666666667,18500.0,655.0,40.666666666666664,470.0,705.0,20.0,5100.0,75.0,475.0
2016-09-10 14:22:28,2016-09-10,Squat (Barbell),8,56,15265.0,320.0,265.0,405.3333333333333,8,330.0,10980.0,39.0,396.0,7.0,320.0,14170.0,405.3333333333333,315.0,14025.0,388.5,-10.0,4285.0,17.0,9.333333333333314,0.0,1095.0,0.0,3.768148148148148,41,321.6666666666667,13058.333333333334,396.6111111111111,49.666666666666664,330.0,405.3333333333333,15.0,-3045.0,7.5,320.0
2016-09-11 11:50:14,2016-09-11,Incline Press (Dumbbell),2,24,3360.0,140.0,140.0,196.0,12,120.0,3600.0,30.0,160.0,3.0,150.0,2400.0,200.0,120.0,1320.0,164.0,20.0,-240.0,-6.0,36.0,-10.0,960.0,-4.0,11.629560185185186,3,130.0,2440.0,174.66666666666666,20.333333333333332,150.0,200.0,0.0,2280.0,-4.0,140.0
2016-09-11 11:50:14,2016-09-11,Lateral Raise (Dumbbells),2,20,1000.0,50.0,50.0,66.66666666666666,10,40.0,400.0,10.0,53.33333333333333,1.0,60.0,1620.0,88.0,70.0,1440.0,98.0,10.0,600.0,10.0,13.333333333333329,-10.0,-620.0,-21.333333333333343,151.76368055555557,17,56.666666666666664,1153.3333333333333,79.77777777777777,20.333333333333332,70.0,98.0,-30.0,-1040.0,-44.66666666666667,50.0
2016-09-11 11:50:14,2016-09-11,Overhead Press (Dumbbell),1,10,600.0,60.0,60.0,80.0,10,40.0,1480.0,37.0,60.0,3.0,120.0,3840.0,168.0,0.0,0.0,0.0,20.0,-880.0,-27.0,20.0,-60.0,-3240.0,-88.0,8.051319444444445,2,80.0,2660.0,114.0,34.5,120.0,168.0,0.0,0.0,0.0,60.0
2016-09-11 11:50:14,2016-09-11,Seated Shoulder Press (Barbell),7,48,9470.0,225.0,192.14285714285714,285.0,8,205.0,8215.0,49.0,259.66666666666663,8.0,215.0,9195.0,272.3333333333333,215.0,10230.0,266.0,20.0,1255.0,-1.0,25.33333333333337,10.0,275.0,12.666666666666686,3.827175925925926,31,211.66666666666666,9213.333333333334,266.0,52.666666666666664,215.0,272.3333333333333,-10.0,-2015.0,-6.333333333333371,225.0
2016-09-13 06:51:12,2016-09-13,Bicep Curl (Barbell),3,30,2850.0,95.0,95.0,126.66666666666666,10,75.0,2520.0,36.0,105.0,3.0,100.0,2620.0,130.0,75.0,2775.0,107.5,20.0,330.0,-6.0,21.666666666666657,-5.0,230.0,-3.333333333333343,3.686851851851852,28,83.33333333333333,2638.3333333333335,114.16666666666667,34.0,100.0,130.0,0.0,-255.0,-2.5,95.0
2016-09-13 06:51:12,2016-09-13,Hammer seated row (CLOSE GRIP),4,44,6600.0,165.0,151.25,220.0,12,130.0,3900.0,30.0,173.33333333333331,3.0,145.0,6750.0,193.3333333333333,130.0,4320.0,182.0,35.0,2700.0,14.0,46.666666666666686,20.0,-150.0,26.666666666666714,12.69525462962963,8,135.0,4990.0,182.88888888888889,40.0,145.0,193.3333333333333,0.0,-420.0,-8.666666666666686,165.0
2016-09-13 06:51:12,2016-09-13,Lat Pulldown,1,10,1400.0,140.0,140.0,186.66666666666663,10,135.0,2700.0,20.0,180.0,2.0,135.0,2700.0,180.0,165.0,5160.0,220.0,5.0,-1300.0,-10.0,6.666666666666629,5.0,-1300.0,6.666666666666629,3.686851851851852,13,145.0,3520.0,193.33333333333334,24.0,165.0,220.0,-30.0,-2460.0,-40.0,140.0
2016-09-13 06:51:12,2016-09-13,Pull Up,1,11,275.0,25.0,25.0,34.166666666666664,11,35.0,700.0,32.0,46.66666666666666,3.0,30.0,600.0,40.0,27.5,825.0,36.66666666666666,-10.0,-425.0,-21.0,-12.499999999999993,-5.0,-325.0,-5.833333333333336,3.686851851851852,6,30.833333333333332,708.3333333333334,41.11111111111111,27.333333333333332,35.0,46.66666666666666,7.5,-125.0,10.0,25.0
2016-09-13 06:51:12,2016-09-13,Rear delt fly,3,45,5850.0,130.0,130.0,195.0,15,130.0,5850.0,45.0,195.0,3.0,135.0,3240.0,189.0,145.0,4860.0,203.0,0.0,0.0,0.0,0.0,-5.0,2610.0,6.0,3.686851851851852,37,136.66666666666666,4650.0,195.66666666666666,34.666666666666664,145.0,203.0,-15.0,990.0,-8.0,130.0
2016-09-13 06:51:12,2016-09-13,T-bar Row,4,40,5250.0,137.5,131.25,183.3333333333333,10,137.5,6330.0,57.0,183.3333333333333,5.0,100.0,3660.0,140.0,135.0,5790.0,175.5,0.0,-1080.0,-17.0,0.0,37.5,1590.0,43.333333333333286,3.686851851851852,12,124.16666666666667,5260.0,166.27777777777774,48.333333333333336,137.5,183.3333333333333,2.5,540.0,7.833333333333286,137.5
2016-09-14 15:21:27,2016-09-14,Deadlift (Barbell),5,22,6790.0,350.0,305.0,408.33333333333337,5,325.0,7375.0,25.0,379.1666666666667,5.0,315.0,6190.0,378.0,300.0,7900.0,360.0,25.0,-585.0,-3.0,29.166666666666686,35.0,600.0,30.33333333333337,7.809108796296297,8,313.3333333333333,7155.0,372.3888888888889,25.0,325.0,379.1666666666667,25.0,-525.0,19.166666666666686,350.0
2016-09-14 15:21:27,2016-09-14,Good Morning (Barbell),2,21,2100.0,100.0,100.0,136.66666666666666,11,120.0,1920.0,16.0,152.0,2.0,120.0,2400.0,160.0,115.0,3450.0,153.33333333333331,-20.0,180.0,5.0,-15.333333333333343,-20.0,-300.0,-23.333333333333343,130.85042824074074,7,118.33333333333333,2590.0,155.11111111111111,22.0,120.0,160.0,5.0,-1530.0,-1.3333333333333144,100.0
2016-09-14 15:21:27,2016-09-14,Leg outward fly,3,36,4200.0,120.0,116.66666666666667,168.0,12,110.0,3960.0,36.0,154.0,3.0,130.0,2740.0,173.33333333333331,115.0,5110.0,154.0,10.0,240.0,0.0,14.0,-10.0,1460.0,-5.333333333333314,4.040960648148148,5,118.33333333333333,3936.6666666666665,160.44444444444443,34.666666666666664,130.0,173.33333333333331,-5.0,-1150.0,0.0,120.0
2016-09-14 15:21:27,2016-09-14,Squat (Barbell),10,59,15070.0,340.0,268.0,408.0,10,320.0,15265.0,56.0,405.3333333333333,8.0,330.0,10980.0,396.0,320.0,14170.0,405.3333333333333,20.0,-195.0,3.0,2.6666666666666856,10.0,4090.0,12.0,4.040960648148148,42,323.3333333333333,13471.666666666666,402.2222222222222,50.666666666666664,330.0,405.3333333333333,0.0,1095.0,0.0,340.0
2016-09-15 18:46:12,2016-09-15,Incline Bench Press (Barbell),10,54,10935.0,250.0,198.5,291.3333333333333,8,225.0,10210.0,54.0,285.0,7.0,245.0,7340.0,285.83333333333337,225.0,8060.0,285.0,25.0,725.0,0.0,6.333333333333314,5.0,3595.0,5.499999999999943,12.340185185185184,36,231.66666666666666,8536.666666666666,285.27777777777777,44.666666666666664,245.0,285.83333333333337,0.0,2150.0,0.0,250.0
2016-09-15 18:46:12,2016-09-15,Incline Press (Dumbbell),3,30,5160.0,180.0,173.33333333333334,240.0,12,140.0,3360.0,24.0,196.0,2.0,120.0,3600.0,160.0,150.0,2400.0,200.0,40.0,1800.0,6.0,44.0,60.0,1560.0,80.0,4.288865740740741,4,136.66666666666666,3120.0,185.33333333333334,24.666666666666668,150.0,200.0,-10.0,960.0,-4.0,180.0
2016-09-15 18:46:12,2016-09-15,Lateral Raise (Dumbbells),2,30,1200.0,50.0,40.0,75.0,15,50.0,1000.0,20.0,66.66666666666666,2.0,40.0,400.0,53.33333333333333,60.0,1620.0,88.0,0.0,200.0,10.0,8.333333333333343,10.0,800.0,21.66666666666667,4.288865740740741,18,50.0,1006.6666666666666,69.33333333333333,19.0,60.0,88.0,-10.0,-620.0,-21.333333333333343,50.0
2016-09-15 18:46:12,2016-09-15,Tricep Extension,1,12,900.0,75.0,75.0,105.0,12,80.0,640.0,8.0,101.33333333333331,1.0,90.0,1800.0,120.0,80.0,1600.0,106.66666666666666,-5.0,260.0,4.0,3.6666666666666856,-15.0,-900.0,-15.0,160.98703703703703,4,83.33333333333333,1346.6666666666667,109.33333333333333,16.0,90.0,120.0,0.0,-960.0,-5.333333333333343,75.0
2016-09-18 13:42:54,2016-09-18,Bicep Curl (Barbell),3,31,3022.5,97.5,97.5,133.25,11,95.0,2850.0,30.0,126.66666666666666,3.0,75.0,2520.0,105.0,100.0,2620.0,130.0,2.5,172.5,1.0,6.583333333333343,22.5,502.5,28.25,5.285902777777777,29,90.0,2663.3333333333335,120.55555555555554,31.666666666666668,100.0,130.0,-5.0,230.0,-3.333333333333343,97.5
2016-09-18 13:42:54,2016-09-18,Hammer seated row (CLOSE GRIP),3,36,4500.0,125.0,125.0,175.0,12,165.0,6600.0,44.0,220.0,4.0,130.0,3900.0,173.33333333333331,145.0,6750.0,193.3333333333333,-40.0,-2100.0,-8.0,-45.0,-5.0,600.0,1.6666666666666856,5.285902777777777,9,146.66666666666666,5750.0,195.55555555555554,42.666666666666664,165.0,220.0,20.0,-150.0,26.666666666666714,125.0
2016-09-18 13:42:54,2016-09-18,Pull Up,1,7,0.0,0.0,0.0,0.0,7,25.0,275.0,11.0,34.166666666666664,1.0,35.0,700.0,46.66666666666666,30.0,600.0,40.0,-25.0,-275.0,-4.0,-34.166666666666664,-35.0,-700.0,-46.66666666666666,5.285902777777777,7,30.0,525.0,40.27777777777777,21.0,35.0,46.66666666666666,-5.0,-325.0,-5.833333333333336,0.0
2016-09-18 13:42:54,2016-09-18,Rear delt fly,3,45,5850.0,130.0,130.0,195.0,15,130.0,5850.0,45.0,195.0,3.0,130.0,5850.0,195.0,135.0,3240.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285902777777777,38,131.66666666666666,4980.0,193.0,38.0,135.0,195.0,-5.0,2610.0,6.0,130.0
2016-09-18 13:42:54,2016-09-18,T-bar Row,4,32,4000.0,125.0,125.0,158.33333333333331,8,137.5,5250.0,40.0,183.3333333333333,4.0,137.5,6330.0,183.3333333333333,100.0,3660.0,140.0,-12.5,-1250.0,-8.0,-24.99999999999997,-12.5,-2330.0,-24.99999999999997,5.285902777777777,13,125.0,5080.0,168.88888888888886,45.0,137.5,183.3333333333333,37.5,1590.0,43.333333333333286,125.0
2016-09-19 17:41:11,2016-09-19,Good Morning (Barbell),3,32,3200.0,100.0,100.0,140.0,12,100.0,2100.0,21.0,136.66666666666666,2.0,120.0,1920.0,152.0,120.0,2400.0,160.0,0.0,1100.0,11.0,3.333333333333343,-20.0,1280.0,-12.0,5.097037037037037,8,113.33333333333333,2140.0,149.55555555555554,19.0,120.0,160.0,-20.0,-300.0,-23.333333333333343,100.0
2016-09-19 17:41:11,2016-09-19,Leg curl,3,35,4790.0,140.0,136.66666666666666,196.0,12,125.0,3750.0,30.0,166.66666666666666,3.0,135.0,4050.0,180.0,95.0,3420.0,133.0,15.0,1040.0,5.0,29.333333333333343,5.0,740.0,16.0,12.906145833333333,8,118.33333333333333,3740.0,159.88888888888889,32.0,135.0,180.0,30.0,330.0,33.66666666666666,140.0
2016-09-19 17:41:11,2016-09-19,Leg press (hinge ),3,33,16500.0,500.0,500.0,700.0,12,475.0,17100.0,36.0,665.0,3.0,470.0,19500.0,705.0,450.0,21600.0,630.0,25.0,-600.0,-3.0,35.0,30.0,-3000.0,-5.0,9.137997685185185,15,465.0,19400.0,666.6666666666666,42.0,475.0,705.0,25.0,-4500.0,35.0,500.0
2016-09-19 17:41:11,2016-09-19,Squat (Barbell),11,60,14890.0,275.0,248.63636363636363,330.0,6,340.0,15070.0,59.0,408.0,10.0,320.0,15265.0,405.3333333333333,330.0,10980.0,396.0,-65.0,-180.0,1.0,-78.0,-45.0,-375.0,-75.33333333333331,5.097037037037037,43,330.0,13771.666666666666,403.11111111111114,51.333333333333336,340.0,408.0,10.0,4090.0,12.0,275.0
2016-09-20 14:53:34,2016-09-20,Lateral Raise (Dumbbells),2,30,1200.0,40.0,40.0,60.0,15,50.0,1200.0,30.0,75.0,2.0,50.0,1000.0,66.66666666666666,40.0,400.0,53.33333333333333,-10.0,0.0,0.0,-15.0,-10.0,200.0,-6.666666666666657,4.838449074074074,19,46.666666666666664,866.6666666666666,65.0,20.0,50.0,75.0,10.0,800.0,21.66666666666667,40.0
2016-09-20 14:53:34,2016-09-20,Seated Shoulder Press (Barbell),9,57,10055.0,225.0,175.27777777777777,285.0,8,225.0,9470.0,48.0,285.0,7.0,205.0,8215.0,259.66666666666663,215.0,9195.0,272.3333333333333,0.0,585.0,9.0,0.0,20.0,1840.0,25.33333333333337,9.127314814814815,32,215.0,8960.0,272.3333333333333,50.0,225.0,285.0,10.0,275.0,12.666666666666686,225.0
2016-09-22 16:51:04,2016-09-22,Hammer Curl (Dumbbell ),3,36,1800.0,50.0,50.0,71.66666666666667,13,70.0,3880.0,64.0,98.0,7.0,70.0,840.0,98.0,60.0,1440.0,84.0,-20.0,-2080.0,-28.0,-26.33333333333333,-20.0,960.0,-26.33333333333333,18.018425925925925,12,66.66666666666667,2053.3333333333335,93.33333333333333,33.333333333333336,70.0,98.0,10.0,2440.0,14.0,50.0
2016-09-22 16:51:04,2016-09-22,Lat Pulldown,3,34,5220.0,155.0,153.33333333333334,217.0,12,140.0,1400.0,10.0,186.66666666666663,1.0,135.0,2700.0,180.0,135.0,2700.0,180.0,15.0,3820.0,24.0,30.33333333333337,20.0,2520.0,37.0,9.416574074074074,14,136.66666666666666,2266.6666666666665,182.2222222222222,16.666666666666668,140.0,186.66666666666663,5.0,-1300.0,6.666666666666629,155.0
2016-09-22 16:51:04,2016-09-22,Pull Up,1,9,315.0,35.0,35.0,45.5,9,0.0,0.0,7.0,0.0,1.0,25.0,275.0,34.166666666666664,35.0,700.0,46.66666666666666,35.0,315.0,2.0,45.5,10.0,40.0,11.333333333333336,4.130671296296296,8,20.0,325.0,26.94444444444444,16.666666666666668,35.0,46.66666666666666,-35.0,-700.0,-46.66666666666666,35.0
2016-09-22 16:51:04,2016-09-22,Rear delt fly,3,36,4860.0,135.0,135.0,189.0,12,130.0,5850.0,45.0,195.0,3.0,130.0,5850.0,195.0,130.0,5850.0,195.0,5.0,-990.0,-9.0,-6.0,5.0,-990.0,-6.0,4.130671296296296,39,130.0,5850.0,195.0,45.0,130.0,195.0,0.0,0.0,0.0,135.0
2016-09-23 22:01:35,2016-09-23,Good Morning (Barbell),2,22,2090.0,95.0,95.0,133.0,12,100.0,3200.0,32.0,140.0,3.0,100.0,2100.0,136.66666666666666,120.0,1920.0,152.0,-5.0,-1110.0,-10.0,-7.0,-5.0,-10.0,-3.666666666666657,4.180833333333333,9,106.66666666666667,2406.6666666666665,142.88888888888889,23.0,120.0,152.0,-20.0,1280.0,-12.0,95.0
2016-09-23 22:01:35,2016-09-23,Leg curl,3,34,4760.0,140.0,140.0,196.0,12,140.0,4790.0,35.0,196.0,3.0,125.0,3750.0,166.66666666666666,135.0,4050.0,180.0,0.0,-30.0,-1.0,0.0,15.0,1010.0,29.333333333333343,4.180833333333333,9,133.33333333333334,4196.666666666667,180.88888888888889,31.666666666666668,140.0,196.0,5.0,740.0,16.0,140.0
2016-09-23 22:01:35,2016-09-23,Leg outward fly,4,52,6240.0,120.0,120.0,172.0,13,120.0,4200.0,36.0,168.0,3.0,110.0,3960.0,154.0,130.0,2740.0,173.33333333333331,0.0,2040.0,16.0,4.0,10.0,2280.0,18.0,9.27787037037037,6,120.0,3633.3333333333335,165.11111111111111,31.333333333333332,130.0,173.33333333333331,-10.0,1460.0,-5.333333333333314,120.0
2016-09-23 22:01:35,2016-09-23,Leg press (hinge ),4,48,22980.0,505.0,478.75,707.0,12,500.0,16500.0,33.0,700.0,3.0,475.0,17100.0,665.0,470.0,19500.0,705.0,5.0,6480.0,15.0,7.0,30.0,5880.0,42.0,4.180833333333333,16,481.6666666666667,17700.0,690.0,37.0,500.0,705.0,30.0,-3000.0,-5.0,505.0
2016-09-23 22:01:35,2016-09-23,Squat (Barbell),11,64,16365.0,320.0,252.72727272727272,405.3333333333333,8,275.0,14890.0,60.0,330.0,11.0,340.0,15070.0,408.0,320.0,15265.0,405.3333333333333,45.0,1475.0,4.0,75.33333333333331,-20.0,1295.0,-2.6666666666666856,4.180833333333333,44,311.6666666666667,15075.0,381.11111111111114,58.333333333333336,340.0,408.0,-45.0,-375.0,-75.33333333333331,320.0
2016-09-24 17:16:20,2016-09-24,Incline Bench Press (Barbell),10,57,11627.5,250.0,199.5,294.5,8,250.0,10935.0,54.0,291.3333333333333,10.0,225.0,10210.0,285.0,245.0,7340.0,285.83333333333337,0.0,692.5,3.0,3.1666666666666856,25.0,1417.5,9.5,8.937592592592592,37,240.0,9495.0,287.3888888888889,49.333333333333336,250.0,291.3333333333333,5.0,3595.0,5.499999999999943,250.0
2016-09-24 17:16:20,2016-09-24,Incline Press (Dumbbell),2,20,3400.0,170.0,170.0,226.66666666666663,10,180.0,5160.0,30.0,240.0,3.0,140.0,3360.0,196.0,120.0,3600.0,160.0,-10.0,-1760.0,-10.0,-13.333333333333371,30.0,40.0,30.66666666666663,8.937592592592592,5,146.66666666666666,4040.0,198.66666666666666,28.0,180.0,240.0,60.0,1560.0,80.0,170.0
2016-09-24 17:16:20,2016-09-24,Landmine Press,2,20,2300.0,115.0,115.0,153.33333333333331,10,105.0,3630.0,36.0,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-1330.0,-16.0,13.333333333333314,0.0,0.0,0.0,8.937592592592592,1,105.0,3630.0,140.0,36.0,105.0,140.0,0.0,0.0,0.0,115.0
2016-09-24 17:16:20,2016-09-24,Lateral Raise (Dumbbells),2,36,864.0,24.0,24.0,38.400000000000006,18,40.0,1200.0,30.0,60.0,2.0,50.0,1200.0,75.0,50.0,1000.0,66.66666666666666,-16.0,-336.0,6.0,-21.599999999999994,-26.0,-336.0,-36.599999999999994,4.0991435185185185,20,46.666666666666664,1133.3333333333333,67.22222222222223,26.666666666666668,50.0,75.0,-10.0,200.0,-6.666666666666657,24.0
2016-09-24 17:16:20,2016-09-24,Overhead Press (Dumbbell),2,22,2240.0,120.0,100.0,168.0,12,60.0,600.0,10.0,80.0,1.0,40.0,1480.0,60.0,120.0,3840.0,168.0,60.0,1640.0,12.0,88.0,80.0,760.0,108.0,13.226458333333333,3,73.33333333333333,1973.3333333333333,102.66666666666667,26.333333333333332,120.0,168.0,-60.0,-3240.0,-88.0,120.0
2016-09-24 17:16:20,2016-09-24,Tricep Extension,2,24,2040.0,85.0,85.0,119.0,12,75.0,900.0,12.0,105.0,1.0,80.0,640.0,101.33333333333331,90.0,1800.0,120.0,10.0,1140.0,12.0,14.0,5.0,1400.0,17.666666666666686,8.937592592592592,5,81.66666666666667,1113.3333333333333,108.77777777777777,13.333333333333334,90.0,120.0,-15.0,-900.0,-15.0,85.0
2016-09-26 17:12:59,2016-09-26,Bicep Curl (Barbell),2,20,2000.0,100.0,100.0,133.33333333333331,10,97.5,3022.5,31.0,133.25,3.0,95.0,2850.0,126.66666666666666,75.0,2520.0,105.0,2.5,-1022.5,-11.0,0.08333333333331439,5.0,-850.0,6.666666666666657,8.145891203703703,30,89.16666666666667,2797.5,121.63888888888887,32.333333333333336,97.5,133.25,22.5,502.5,28.25,100.0
2016-09-26 17:12:59,2016-09-26,Bicep Curl (Dumbbell),2,24,1200.0,50.0,50.0,70.0,12,40.0,1080.0,27.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,120.0,-3.0,10.0,0.0,0.0,0.0,8.145891203703703,1,40.0,1080.0,60.0,27.0,40.0,60.0,0.0,0.0,0.0,50.0
2016-09-26 17:12:59,2016-09-26,Hammer Curl (Dumbbell ),1,10,500.0,50.0,50.0,66.66666666666666,10,50.0,1800.0,36.0,71.66666666666667,3.0,70.0,3880.0,98.0,70.0,840.0,98.0,0.0,-1300.0,-26.0,-5.000000000000014,-20.0,-3380.0,-31.333333333333343,4.015219907407407,13,63.333333333333336,2173.3333333333335,89.22222222222223,37.333333333333336,70.0,98.0,-20.0,960.0,-26.33333333333333,50.0
2016-09-26 17:12:59,2016-09-26,Hammer seated row (CLOSE GRIP),3,36,5760.0,160.0,160.0,224.0,12,125.0,4500.0,36.0,175.0,3.0,165.0,6600.0,220.0,130.0,3900.0,173.33333333333331,35.0,1260.0,0.0,49.0,-5.0,-840.0,4.0,8.145891203703703,10,140.0,5000.0,189.44444444444446,36.666666666666664,165.0,220.0,-5.0,600.0,1.6666666666666856,160.0
2016-09-26 17:12:59,2016-09-26,Pull Up,1,10,0.0,0.0,0.0,0.0,10,35.0,315.0,9.0,45.5,1.0,0.0,0.0,0.0,25.0,275.0,34.166666666666664,-35.0,-315.0,1.0,-45.5,0.0,0.0,0.0,4.015219907407407,9,20.0,196.66666666666666,26.555555555555554,9.0,35.0,45.5,10.0,40.0,11.333333333333336,0.0
2016-09-26 17:12:59,2016-09-26,Rear delt fly,2,26,3510.0,135.0,135.0,198.00000000000003,14,135.0,4860.0,36.0,189.0,3.0,130.0,5850.0,195.0,130.0,5850.0,195.0,0.0,-1350.0,-10.0,9.000000000000028,5.0,-2340.0,3.0000000000000284,4.015219907407407,40,131.66666666666666,5520.0,193.0,42.0,135.0,195.0,5.0,-990.0,-6.0,135.0
